x,y
-1.382765531062125,11.249285282453219
-1.3426853707414832,6.315188478218123
-1.3026052104208414,7.590920479473546
-1.2625250501002014,6.519423511074327
-1.2224448897795597,7.901700104593966
-1.182364729458918,14.2870425953342
-1.1422845691382761,1.4346862034224195
-1.1022044088176361,8.795102915210519
-1.0621242484969944,1.6044409704126386
-1.0220440881763526,4.7394849035132225
-0.9819639278557126,9.141249885688875
-0.9418837675350709,5.79278142298372
-0.9018036072144291,2.0986759798252814
-0.8617234468937873,2.924393810754477
-0.8216432865731473,6.853918487264917
-0.7815631262525056,2.375271324241286
-0.7414829659318638,4.973418644075743
-0.701402805611222,4.224855727983695
-0.661322645290582,1.903862175402561
-0.6212424849699403,10.06744417314905
-0.5811623246492985,5.320743336085483
-0.5410821643286585,-2.8666414498776756
-0.5010020040080168,3.564374972372431
-0.460921843687375,0.8223040287332988
-0.4208416833667332,5.174040499406763
-0.38076152304609323,0.054681028704938406
-0.34068136272545146,1.9099623455925987
-0.3006012024048097,3.597487609930235
-0.26052104208416793,4.51457113550011
-0.22044088176352794,-1.8423782111713813
-0.18036072144288617,0.6026384364846102
-0.1402805611222444,0.035363021541408024
-0.10020040080160442,-0.6393062546747181
-0.06012024048096265,6.483952328917157
-0.020040080160320883,2.2758685829894936
0.020040080160320883,-2.8419688938604337
0.060120240480960874,3.5804540063524226
0.10020040080160264,7.0859476292746955
0.1402805611222444,3.7159113699442505
0.18036072144288617,-4.034132082511903
0.22044088176352616,-1.0168364991839707
0.26052104208416793,4.154912748044606
0.3006012024048097,-1.8440898382963364
0.3406813627254497,1.541541778079275
0.38076152304609145,2.4715762660144946
0.4208416833667332,-2.6891010199165573
0.460921843687375,-0.13644370727118732
0.501002004008015,-9.72480201619117
0.5410821643286567,-3.110869599879673
0.5811623246492985,-0.8256921329438232
0.6212424849699403,-3.8351925505411164
0.6613226452905803,4.787961258271427
0.701402805611222,-4.410700759276977
0.7414829659318638,-1.4449883803523158
0.7815631262525038,0.269214193735937
0.8216432865731456,4.20908538822035
0.8617234468937873,-4.407622196366661
0.9018036072144291,3.4105799267915042
0.9418837675350691,-0.020662056454333978
0.9819639278557108,-2.961911425491354
1.0220440881763526,1.4093263946132184
1.0621242484969944,0.6670221797200373
1.1022044088176344,-1.6775547402952253
1.1422845691382761,0.39218062133806264
1.182364729458918,-0.9070622720251138
1.222444889779558,0.6619603835113814
1.2625250501001997,2.386755877523564
1.3026052104208414,5.243795485604581
1.3426853707414832,-3.1358945990986085
1.3827655310621232,7.074884558569462
1.422845691382765,-5.075820749742803
1.4629258517034067,0.4361712549473056
1.5030060120240485,2.7739877277424525
1.5430861723446885,1.9759469567337962
1.5831663326653302,-0.6047662836877901
1.623246492985972,0.7757521239527729
1.663326653306612,0.06432834730401438
1.7034068136272538,-0.07512516629088895
1.7434869739478955,4.397839025871367
1.7835671342685373,3.082568499975295
1.8236472945891773,0.10170824057535688
1.863727454909819,5.054577313939559
1.9038076152304608,3.459442588557434
1.9438877755511026,5.1643223977376
1.9839679358717426,4.809240259289975
2.0240480961923843,0.6344120700566602
2.064128256513026,1.6483230285410226
2.104208416833666,5.784641687816075
2.144288577154308,5.594192069066364
2.1843687374749496,3.9271225681985182
2.2244488977955914,4.574981254347615
2.2645290581162314,8.295591223122154
2.304609218436873,2.933905477590322
2.344689378757515,6.602360572954172
2.3847695390781567,4.613364934493936
2.4248496993987967,4.8321994214708175
2.4649298597194385,9.053299403476235
2.50501002004008,8.511369387846255
2.54509018036072,8.760226419256881
2.585170340681362,10.527136780096079
2.6252505010020037,6.97114040791481
2.6653306613226455,9.257841998290177
2.7054108216432855,6.59146269301897
2.7454909819639273,8.811467575664043
2.785571142284569,7.771670587500356
2.825651302605209,8.782644554991556
2.865731462925851,10.61311032273946
2.9058116232464926,6.715385460148937
2.9458917835671343,15.796043277331682
2.9859719438877743,6.856088923207438
3.026052104208416,6.59326052377992
3.066132264529058,14.078269954085208
3.1062124248496996,13.353462063921011
3.1462925851703396,13.231795758641166
3.1863727454909814,13.631860837735365
3.226452905811623,12.10389767086492
3.266533066132263,9.849114231416605
3.306613226452905,13.174956053929042
3.3466933867735467,11.329147955290608
3.3867735470941884,16.705508677564588
3.4268537074148284,13.764919397294607
3.46693386773547,12.161967692918509
3.507014028056112,14.113095176837396
3.5470941883767537,16.761266160128894
3.5871743486973937,14.282942911401037
3.6272545090180355,13.96552583262994
3.6673346693386772,17.62774478032655
3.7074148296593172,18.102504662703865
3.747494989979959,16.32412290379652
3.7875751503006008,16.915610670592464
3.8276553106212425,19.515074234063185
3.8677354709418825,14.971295909046429
3.9078156312625243,15.596207798962203
3.947895791583166,18.172742323893345
3.987975951903808,20.203635075079198
4.028056112224448,22.299026446578136
4.06813627254509,26.321125297207494
4.108216432865731,25.00321408954493
4.148296593186371,22.492023880633912
4.188376753507013,23.46282077440679
4.228456913827655,21.066736908797402
4.268537074148297,24.579666876334944
4.308617234468937,24.336537326158272
4.348697394789578,26.74440155954487
4.38877755511022,23.874711360490853
4.428857715430862,28.501027723493877
4.468937875751502,32.13421458640592
4.509018036072144,27.809152745660782
4.5490981963927855,29.946429377966655
4.589178356713425,31.42401288444693
4.629258517034067,28.768631868305192
4.669338677354709,31.269708781048365
4.709418837675351,31.266772266622237
4.749498997995991,32.16001276558836
4.7895791583166325,30.192370201045826
4.829659318637274,33.23577083506473
4.869739478957916,35.31350162270523
4.909819639278556,38.83662968604028
4.949899799599198,38.031129131602384
4.98997995991984,42.289407493578366
5.0300601202404795,34.21078657708174
5.070140280561121,39.81918599761548
5.110220440881763,38.44807060338137
5.150300601202405,45.169699561537506
5.190380761523045,36.88406775854249
5.230460921843687,37.50489461779443
5.270541082164328,38.94740541473881
5.31062124248497,35.10184506188089
5.35070140280561,40.630641730512735
5.390781563126252,40.671309048643984
5.430861723446894,44.147114307489076
5.470941883767534,45.47485246715258
5.511022044088175,50.83817432623476
5.551102204408817,48.82743626891656
5.591182364729459,45.018382410147815
5.631262525050099,44.83320366287186
5.671342685370741,49.789985168223694
5.7114228456913825,45.145733686434816
5.751503006012024,55.3994409358577
5.791583166332664,54.24844200826164
5.831663326653306,50.11407737459218
5.871743486973948,47.20010910544748
5.911823647294588,57.225463854035446
5.9519038076152295,53.6509869116058
5.991983967935871,58.545240776113786
6.032064128256511,50.89211993364534
6.072144288577153,54.727314588007495
6.112224448897795,57.39763317986906
6.152304609218437,58.385731962859744
6.192384769539078,57.76390754498412
6.23246492985972,61.85839321132598
6.272545090180358,57.66914725800258
6.312625250501,61.33346089995875
6.352705410821642,63.01650273603591
6.392785571142284,65.10037450595935
6.432865731462925,66.59977047793797
6.472945891783567,62.00529308505121
6.513026052104209,61.697596042256784
6.553106212424851,71.06011389106332
6.593186372745489,69.15759600921595
6.633266533066131,66.85519058852228
6.673346693386772,74.70052802667959
6.713426853707414,71.346943581916
6.753507014028056,75.49708448715961
6.793587174348698,73.12744731213448
6.8336673346693395,80.07926025249145
6.873747494989978,80.14158929212165
6.9138276553106195,75.11365028330678
6.953907815631261,79.76665722256436
6.993987975951903,79.78589953641934
7.034068136272545,82.95991935522885
7.074148296593187,76.9699329728647
7.114228456913828,82.93996208357886
7.1543086172344665,85.08061119011606
7.194388777555108,77.6590749732871
7.23446893787575,80.4218992745536
7.274549098196392,78.8967853362704
7.314629258517034,85.25549410022212
7.354709418837675,89.2719997819541
7.394789579158317,92.68852825887001
7.434869739478959,89.47225120886229
7.474949899799597,95.2107489463431
7.515030060120239,87.26595905401622
7.555110220440881,87.3839029066324
7.595190380761522,93.4216196010503
7.635270541082164,95.84109719460567
7.675350701402806,95.6978804305584
7.715430861723448,90.70712787877926
7.755511022044086,97.76200924142398
7.795591182364728,95.24230171651665
7.8356713426853695,102.2974943995955
7.875751503006011,102.5274637034754
7.915831663326653,99.7536474952876
7.955911823647295,102.18372966834968
7.9959919839679365,101.70615909778834
8.036072144288575,105.86065729173629
8.076152304609217,110.08544214216559
8.116232464929858,105.44058331576659
8.1563126252505,111.09407295244344
8.196392785571142,109.18175817889455
8.236472945891784,109.59093584235217
8.276553106212425,112.85191224140813
8.316633266533067,111.27715101315162
8.356713426853705,113.93823040051133
8.396793587174347,113.22827065193488
8.436873747494989,123.94523141860446
8.47695390781563,119.39242404292968
8.517034068136272,118.42945990720122
8.557114228456914,122.41900488455147
8.597194388777556,122.69493540145142
8.637274549098194,123.63029082710457
8.677354709418836,127.40340547802026
8.717434869739478,129.107559937223
8.75751503006012,126.52409047044584
8.797595190380761,127.67512197454508
8.837675350701403,129.8708300652312
8.877755511022045,125.09005579969167
8.917835671342683,128.7565059215203
8.957915831663325,138.71538740167247
8.997995991983966,140.868778908071
9.038076152304608,136.5123044941316
9.07815631262525,140.32104602420688
9.118236472945892,140.8635137979144
9.158316633266534,150.511219635899
9.198396793587175,145.98454149809186
9.238476953907814,143.59972921960588
9.278557114228455,142.4809515795123
9.318637274549097,141.89875052481165
9.358717434869739,148.7054226544621
9.39879759519038,147.2093474492889
9.438877755511022,146.60143217163548
9.478957915831664,150.32469393999298
9.519038076152302,150.42241355117457
9.559118236472944,160.13755311353808
9.599198396793586,159.13654380247672
9.639278557114228,157.88962860799177
9.67935871743487,163.78172662593028
9.719438877755511,161.00877248652694
9.759519038076153,159.63401399092854
9.799599198396791,168.23486353505666
9.839679358717433,166.7362718196415
9.879759519038075,163.4682792879533
9.919839679358716,167.4759034560323
9.959919839679358,166.89339214648467
10.0,166.851600807107
